artist_familiarity,artist_hotttnesss,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,song_hotttnesss,song_id,start_of_fade_out,tempo,time_signature,time_signature_confidence,year
0.4859212857211152,0.32624061280261046,0.12920333505208004,0.0,0.18181818181818182,0.589,0.7815421494206951,0.0,0.581,0.3347065490692206,SOMGPJQ12A6D4F7592,0.1256496774484082,0.5702510461858888,0.5714285714285714,0.326,1.0
0.5625972420828771,0.37778740622085,0.05155056305841886,0.0013096327942223578,0.0,0.9670000000000001,0.5368491143960581,1.0,0.7170000000000001,0.0,SOKRFEJ12AAF3B15AD,0.04946737707398788,0.44460498557051237,0.5714285714285714,1.0,0.9990103908955963
0.9110441973054524,0.5267350281087373,0.07323148467538211,0.0,0.9090909090909091,0.757,0.7281928352643495,1.0,0.7040000000000001,0.7706426881908269,SOWBLAQ12A8C13C152,0.07314076929599327,0.34792549696231423,0.5714285714285714,0.5379999999999999,0.9925779317169718
0.648509556610023,0.4573603124129471,0.08182497214287353,0.0013859220832061845,0.18181818181818182,0.677,0.5867359168997204,1.0,0.725,0.9080450774727103,SOAMSPW12AB017F147,0.0801585636930362,0.1353067082707287,0.5714285714285714,0.0,0.9935675408213755
0.8665203198102411,0.7081234552236115,0.08094279338542335,0.0006781270131895704,0.8181818181818182,0.74,0.7586096683979225,1.0,0.654,0.6847356042953668,SOTLHDK12AB018A405,0.07833818888325868,0.6451498860627674,0.14285714285714285,0.0,0.9856506679861454
0.7610882033563479,0.5123065630751229,0.08889280765269011,0.0,0.09090909090909091,0.835,0.7742176055400186,0.0,0.779,0.6263152267280254,SODXMQC12A8C133444,0.08904460547118578,0.3508959347656505,0.42857142857142855,0.69,0.9930727362691737
0.8775911255487232,0.6569298186606853,0.09515111184957094,0.0011273861594276607,0.8181818181818182,0.595,0.8077506991610068,1.0,0.6709999999999999,0.7737350518779104,SORVHGJ12AB01883C4,0.09383957089948099,0.5443970933516759,0.5714285714285714,0.375,0.9940623453735774
0.7108769566537242,0.37225310203131307,0.08677557068868505,0.0011189095717627912,0.2727272727272727,0.069,0.7513117592222667,1.0,0.187,0.6197814985845237,SOUEGBF12AB017EFD5,0.08490443945073121,0.3440212734070883,0.14285714285714285,0.0,0.9925779317169718
0.8433223390347955,0.5122983759019492,0.08303927109880836,0.0,0.7272727272727273,0.5589999999999999,0.8288187508323346,1.0,0.684,0.7237985699081888,SOFNAEW12A58A7C17C,0.0800080490831794,0.37278802294884167,0.5714285714285714,0.44299999999999995,0.9925779317169718
0.6455255041940859,0.4431216474487992,0.03657422780951326,0.0,0.18181818181818182,1.0,0.5405247036889067,1.0,0.9420000000000001,0.6915299481090527,SOGABXH12AB01814C5,0.037346691133066684,0.43811459818392123,0.14285714285714285,0.0,0.974764967837704
0.8894610012613121,0.565418773835429,0.09615783816461683,0.000847658766486963,0.18181818181818182,0.23199999999999998,0.7924623784791583,0.0,0.287,0.7891153135782162,SONDUKG12A58A7DA36,0.09433411890329618,0.2228558473048945,0.14285714285714285,0.0,0.9905987135081643
0.7739345589168074,0.7193121752402053,0.06013367686019374,0.0033016308954667206,1.0,0.0,0.7319216939672394,0.0,0.0,0.6846998862976539,SOKJBXF12A58A7CD00,0.05888042283651478,0.34613862299264886,0.5714285714285714,0.818,0.9945571499257794
0.8769456000998884,0.5490730965104826,0.11201635614403495,0.002839656867731326,0.36363636363636365,0.871,0.8099347449726995,0.0,0.612,0.8642571578355568,SOCQJYB12AB017E855,0.10490138047456324,0.3551767468134081,0.5714285714285714,0.825,0.9905987135081643
0.9123689814776762,0.7279378855062625,0.1053325290265973,0.0008985182924761807,0.18181818181818182,0.535,0.775016646690638,1.0,0.387,0.6847356042953668,SOMTUPP12A6701FC38,0.10375203306290741,0.6484085293450819,0.5714285714285714,0.578,0.9896091044037605
0.4717611582791849,0.3707761695391343,0.23642477312423568,0.01015919031634625,0.8181818181818182,0.473,0.6437874550539353,0.0,0.52,0.2291441037166027,SOBGQHH12A8151CAC5,0.23874051321830664,0.2925631458204441,0.5714285714285714,0.196,0.9925779317169718
0.7485361422255534,0.6490467391975401,0.1057995664753319,0.0005764079612111348,0.36363636363636365,0.977,0.795765081901718,1.0,0.693,0.7568721633201604,SOKUQKE12AF72AAEA9,0.1002780260434902,0.5608094346945598,0.5714285714285714,0.278,0.9980207817911925
0.8320117691319663,0.6258483873528713,0.053024326822199326,0.0,0.18181818181818182,0.163,0.6098814755626581,1.0,0.552,0.7933119679560356,SOBZCUC12A58A7D9AD,0.05057412601115593,0.4053475565939492,0.5714285714285714,0.8809999999999999,0.9925779317169718
0.6793950514218868,0.3611664557301367,0.0752345556936327,0.000847658766486963,0.9090909090909091,0.726,0.8245571980290318,1.0,0.74,0.5336338561544423,SOEBLQZ12A6D4FAFD6,0.07189486534216515,0.36861480761323595,0.42857142857142855,1.0,0.9935675408213755
0.8159234203436856,0.5128286473535717,0.0868689773838195,0.0004534974400705252,0.36363636363636365,0.672,0.6899720335597284,1.0,0.629,0.6470253950406537,SOHVUZY12A8C133AA1,0.08509511833653363,0.5543344182668475,0.5714285714285714,0.62,0.9871350816427511
0.8118123134544616,0.49823692027459254,0.1083734632492927,0.000504356966059743,0.6363636363636364,0.33399999999999996,0.7277666799840192,1.0,0.531,0.7873822916878968,SOJAMVI12AB017B880,0.10897541743462252,0.32387378905664593,0.14285714285714285,0.392,0.9940623453735774
0.7641834787368772,0.4591430455148687,0.12380645830815401,0.0,0.18181818181818182,0.511,0.7703555733120255,1.0,0.262,0.6981096107499309,SOQRZNB12AB0184CF6,0.12642172408602947,0.34837125476980074,0.7142857142857143,0.863,0.9930727362691737
0.6309286076787999,0.4263809347071999,0.1096396543721842,0.0,0.5454545454545454,0.37799999999999995,0.6139299507257957,1.0,0.519,0.6847356042953668,SOVTPDN12A6D4F660F,0.10976937185912321,0.4887119520733502,0.5714285714285714,1.0,0.9807026224641266
0.5092710287656574,0.40459212006388956,0.07624128200867858,0.0,1.0,0.725,0.7603142895192436,0.0,0.695,0.0,SOBOUPA12A6D4F81F1,0.07576402392492607,0.36549066022111126,0.5714285714285714,0.845,0.9995051954477981
0.6491389658646118,0.43011916649944937,0.09456990845508183,0.0018097514664496663,0.6363636363636364,0.233,0.7090957517645493,1.0,0.39799999999999996,0.8176393123995194,SOCIUSI12AB018DD03,0.0913501971903669,0.480669097839996,0.14285714285714285,0.0,0.9980207817911925
0.610330728063647,0.3767395858120596,0.07232854269424956,0.0,1.0,0.0,0.8161672659475296,0.0,0.312,0.6909772911928836,SOXTWUQ12AB0181B88,0.0720737789350138,0.3561950728391314,0.42857142857142855,1.0,0.9881246907471549
0.8440850613953652,0.659277721928179,0.11215127736734716,0.012964940833418098,0.5454545454545454,0.631,0.7371420961512851,1.0,0.825,0.7168959598439871,SOJUERX12AB0184DE1,0.11264456603716941,0.32677505754502734,0.5714285714285714,0.32799999999999996,0.9935675408213755
0.909247283466974,0.5126440755511602,0.03594113224806751,0.027998169057064384,0.2727272727272727,0.038,0.7244906112664802,1.0,0.32,0.8894840362583769,SOKNBWG12A58A7D0C8,0.034409019192438405,0.5770065826131399,0.5714285714285714,1.0,0.9925779317169718
0.8470816882436729,0.5774401890235044,0.08638118465752717,0.0,0.7272727272727273,0.537,0.8399254228259423,1.0,0.525,0.7379708485860415,SOYDERO12A6D4F72BC,0.08144463192280994,0.39210163278010696,0.5714285714285714,0.654,0.9925779317169718
0.7988008851955372,0.5063508829333344,0.2513907347074249,0.0,0.6363636363636364,0.15,0.8320149154348117,1.0,0.355,0.6973953241356025,SONUFPO12A8AE463D3,0.24211552949700946,0.5189735273660709,0.5714285714285714,0.7040000000000001,0.9995051954477981
0.6578237573544724,0.38887552005286136,0.09795333654197844,0.0,0.6363636363636364,0.304,0.6516446930350246,1.0,0.449,0.7032379812060087,SOSHFXW12A6D4F7A44,0.09648189341699404,0.4683070041616871,0.5714285714285714,0.8540000000000001,0.9856506679861454
0.726971578772368,0.47657128469084525,0.09252532290865348,0.0,0.7272727272727273,0.39,0.7999200958849381,1.0,0.634,0.8833091295465397,SOOQYDB12A8C13F328,0.08977689353261846,0.6686098120516003,0.5714285714285714,0.34700000000000003,0.9910935180603662
0.6412465124428239,0.4421885667321249,0.08950514793657813,0.0006272674872003527,1.0,0.972,0.7854041816486883,1.0,0.5760000000000001,0.7530974159835783,SOHETNQ12A6D4F848A,0.0877208071640086,0.7161790870418975,0.14285714285714285,0.207,0.9965363681345868
0.7327901759594433,0.47345977708898773,0.0755770495578339,0.0019369002814227103,0.09090909090909091,0.32899999999999996,0.6075908909308829,1.0,0.429,0.6670213935802852,SOURKWT12A81C217C1,0.06792874451747491,0.29259773047792154,0.5714285714285714,0.647,0.9920831271647699
0.6483787142822576,0.4400989057276046,0.08980612727260155,0.0002585359237785237,0.6363636363636364,0.078,0.6430416833133573,1.0,0.42,0.8643297747953984,SOZHLFT12A8C13BA52,0.08743600593457604,0.36887995665389595,0.5714285714285714,0.446,0.9920831271647699
0.8812454456292934,0.5485408420135836,0.07837927425024141,0.0,1.0,0.643,0.8143294713011053,1.0,0.535,0.6971061542454973,SONMWXV12AB01803B4,0.0784582760113385,0.41117315000903043,0.5714285714285714,0.9329999999999999,0.9925779317169718
0.6342809233284448,0.4033335295717261,0.07934448603710949,0.0011104329840979216,0.6363636363636364,0.72,0.6628312691436943,1.0,0.768,0.5114243256864599,SOLPVAQ12AB017EB35,0.07455138735117413,0.5033105202685306,0.14285714285714285,0.0,0.9980207817911925
0.8183193591388943,0.616436969591654,0.07669793784557198,0.001169769097752009,0.9090909090909091,0.35700000000000004,0.7878545745105873,0.0,0.534,0.6847356042953668,SOZPRNU12A58A7B1CF,0.07498467469167833,0.48032709400494183,0.5714285714285714,1.0,0.9925779317169718
0.633119276379891,0.38588218303286514,0.14072359476957466,0.027188654935069338,0.36363636363636365,0.745,0.7713410573977894,0.0,0.7240000000000001,0.7352954290343259,SOBBMDR12A8C13253B,0.13992381769962559,0.7415526974111463,1.0,0.392,0.9777337951509154
0.481432557954782,0.39895909856313566,0.11381185452139653,0.0,0.6363636363636364,0.752,0.8587028898654947,0.0,0.71,0.4444017145228514,SOXZSEH12AC468CABB,0.11455703469179193,0.33592462081765806,0.42857142857142855,0.534,0.9935675408213755
0.7690988371149553,0.45066719354512597,0.11462138583433232,0.032130505543688334,1.0,0.156,0.6602210680516714,0.0,0.239,0.8043617088295352,SOETSTN12A81C219A9,0.11011299955332458,0.6582344148083819,0.5714285714285714,0.0,0.9965363681345868
0.6231560498831568,0.45769530251877444,0.08813516850671099,0.0016105516563252296,0.0,0.191,0.7999200958849381,1.0,0.452,0.6121929387426194,SOYYSDE12A6D4F78C7,0.08643514463399188,0.33774992218452066,0.5714285714285714,0.617,0.9881246907471549
0.7968172970491492,0.6237324271955104,0.09135253848089643,0.00035601668192452446,0.0,0.10400000000000001,0.9140764416034093,0.0,0.41100000000000003,0.8689170635293649,SOLLWCK12A6D4FB0B9,0.0912933992243832,0.35738632215224164,0.5714285714285714,0.649,0.9935675408213755
0.8059581498500501,0.5944155741385332,0.08372425882721078,0.0006993184823517445,0.0,0.54,0.8587028898654947,0.0,0.657,0.7958629890351077,SOXEKUC12A8C13DD35,0.08400703158818877,0.5386829393884665,0.5714285714285714,0.7120000000000001,0.9930727362691737
0.5847889544778946,0.37181460951170375,0.10447110554670486,0.0012672498558980096,0.18181818181818182,0.8809999999999999,0.7160207750699161,1.0,0.746,0.572358287941254,SOLXRGJ12A8C13AE91,0.10516265111808826,0.48317456413724735,0.5714285714285714,0.162,0.9856506679861454
0.6924551691485871,0.3655928362786964,0.08879940095755567,0.0004789272030651341,0.18181818181818182,0.5,0.7725662538287389,0.0,0.557,0.6482179947499072,SOKMXIV12A8C140B3C,0.08776340563849636,0.5732099557700658,0.7142857142857143,1.0,0.9930727362691737
0.8509454770517128,0.5608295669301692,0.09712304597842258,0.010727121689892517,0.6363636363636364,0.434,0.5898521773871355,0.0,0.648,0.788912742109095,SOBJSLW12A6D4F9158,0.09303385118202652,0.5986527354542693,0.5714285714285714,0.09300000000000001,0.9910935180603662
0.8775911255487232,0.6569298186606853,0.06453420492785275,0.0005552164920489608,0.36363636363636365,0.659,0.8181382341190572,1.0,0.635,0.7339633865107618,SOUBEXV12AB01804A4,0.06245788329397369,0.6530928290634092,0.5714285714285714,0.166,0.9940623453735774
0.7762891144700155,0.5261844687822074,0.08519802259099125,0.0012672498558980096,0.7272727272727273,0.664,0.8588094286855773,1.0,0.42200000000000004,0.7338187058211187,SOOZHTM12A6D4F910E,0.08415551769926045,0.4916670189178077,0.5714285714285714,0.409,0.9985155863433943
0.5352847188483054,0.32980967055679844,0.06568623407805206,0.0009959990506221814,0.8181818181818182,0.518,0.6679984019176988,0.0,0.612,0.0,SOSFGBT12A8C132D50,0.061655003474818434,0.39691274290918455,0.14285714285714285,0.273,0.9970311726867888
0.712329100450452,0.5089299187884553,0.12533211423889112,0.00030939544976774146,0.8181818181818182,0.47700000000000004,0.6356905047276602,1.0,0.41,0.6704928122191497,SOPMZAM12A58A7C56B,0.12303534821412995,0.5871206735554181,1.0,0.47100000000000003,0.9782285997031173
0.8812454456292934,0.5818041956805933,0.067969525181706,0.011439155053741564,0.18181818181818182,0.35,0.8657610866959649,1.0,0.517,0.7375102740004665,SOPKTEV12A8C141E33,0.06827521210997547,0.5840618527385285,0.7142857142857143,1.0,0.9935675408213755
0.6514102290425152,0.42429847754639316,0.1277710897895397,0.011858746143152611,0.36363636363636365,0.0,0.8119589825542682,1.0,0.065,0.7476696457731974,SONNMAM12A8C131C4E,0.11982058333945264,0.4495390633706207,0.5714285714285714,0.831,0.9930727362691737
0.6228749388799568,0.4260921096929722,0.03647043950253762,0.017097277320042042,0.8181818181818182,0.655,0.254974031162605,1.0,0.565,0.4432913119053975,SOAOOWF12A8C1347EC,0.03434045593350095,0.0,0.14285714285714285,0.0,0.991588322612568
0.6328492022237595,0.3504633892454994,0.12111839956150101,0.0003051571559353067,0.7272727272727273,0.495,0.7879877480356905,0.0,0.495,0.6847356042953668,SOZUVIT12AB018B425,0.11913779064837719,0.4914710391921024,0.5714285714285714,0.065,0.9905987135081643
0.8531245232756404,0.5465372994566565,0.066817500004569,0.0004534974400705252,0.18181818181818182,0.674,0.742069516580104,1.0,0.475,0.6516337670417142,SOMMONH12A6D4F41CD,0.06678669970144555,0.6955205183087333,0.5714285714285714,0.0,0.9856506679861454
0.7038181111385522,0.43875514258744946,0.11134174605441137,0.0005425016105516562,0.18181818181818182,1.0,0.5863097616193902,1.0,0.909,0.4507622416414992,SOULRND12A670205EF,0.1086881820066478,0.62732341650303,0.5714285714285714,0.245,0.9920831271647699
0.7550656468271646,0.49537404367234805,0.09303387488556585,0.0013647306140440103,0.36363636363636365,0.934,0.6961246504194967,1.0,0.583,0.7264209358383401,SOGMJOE12A8C137C2D,0.09167962539307235,0.5512217990938819,0.5714285714285714,0.6659999999999999,0.9970311726867888
0.769619506155958,0.4677949621702976,0.0767705892631487,0.000847658766486963,0.45454545454545453,0.716,0.8017312558263417,0.0,0.688,0.8549199261095795,SOBCGRY12A6701DE8E,0.07177234401554317,0.5036294676652666,0.5714285714285714,0.698,0.9985155863433943
0.6864618055895358,0.3704900725770791,0.10271711772445871,0.0,0.6363636363636364,0.324,0.8224264216273804,1.0,0.52,0.5721627900489134,SORYNAN12A8C13CA99,0.10191745876163395,0.6652858421940506,0.5714285714285714,0.064,0.991588322612568
0.989938569657492,0.7791490550983572,0.10906882861647398,0.0,0.0,0.787,0.8491943001731256,1.0,0.4970000000000001,0.7310286796819553,SOSLAJE12AB018DA78,0.10982332992680771,0.5679569305732215,0.5714285714285714,0.7559999999999999,0.9985155863433943
0.7648824293810296,0.5675238382308366,0.13443415765635727,0.0003814464449191333,0.9090909090909091,0.1369999999999999,0.7844186975629246,0.0,0.38799999999999996,0.6976889114287775,SOGLBQA12A6701E7AF,0.1310450785171025,0.4546652781567146,0.5714285714285714,0.6679999999999999,0.9920831271647699
0.5673132241223214,0.5317337739590648,0.07119727676773262,0.00040687620791374224,0.8181818181818182,0.8109999999999999,0.7743241443601012,1.0,0.6940000000000001,0.6847356042953668,SOCKJWI12AB018006A,0.06973735403429865,0.46120177841994225,0.5714285714285714,0.741,0.9930727362691737
0.778865099131297,0.5466404561594319,0.08800024728339875,0.0,0.09090909090909091,0.8290000000000001,0.8462911173258756,1.0,0.469,0.9329755601851548,SOUDGEV12A8C135FC9,0.08460746722858786,0.338330175882197,0.5714285714285714,0.772,0.9905987135081643
0.6748541472191385,0.4727076775148629,0.11389488357775211,0.0,0.18181818181818182,0.47,0.813983220135837,1.0,0.5329999999999999,0.5831187214129347,SOAZVHS12AB0181168,0.11330423384209436,0.4914671964523827,0.5714285714285714,0.516,0.9910935180603662
0.6876867375190983,0.4740831180211628,0.10719030118275678,0.0008985182924761807,0.6363636363636364,0.613,0.7489146357704088,1.0,0.725,0.7221474116173785,SOMCKDQ12A8C13BD4D,0.10701832180672709,0.4450161587205214,0.5714285714285714,0.537,0.9896091044037605
0.8319288546933935,0.44844674733705653,0.08884091548573346,0.012350388227715049,0.8181818181818182,0.6,0.7693434545212412,1.0,0.545,0.2998774882739778,SOESZWS12A6D4F910C,0.08850299629555551,0.42834635381641695,0.5714285714285714,1.0,0.9985155863433943
0.6155041026415558,0.4063143834207812,0.10160660707549952,0.00031787203743261107,1.0,0.42200000000000004,0.8223465175123186,0.0,0.49,0.6309430701932202,SOFLCPH12A8C145125,0.10165821661689407,0.7380365905676111,0.5714285714285714,0.49,0.9886194952993568
0.5054925740985358,0.36924938177086875,0.10715916429335785,0.0012163903299087918,0.8181818181818182,0.325,0.710454121720602,1.0,0.3720000000000001,0.5676565867681245,SOJSFUH12AB018B9E0,0.10394758034579414,0.6377180274448471,0.5714285714285714,0.752,0.9856506679861454
0.8772137459246516,1.0,0.10741862910120349,0.0,0.45454545454545453,0.503,0.7242242642162738,0.0,0.499,0.8855131277122402,SOTGKTG12AB0189D2E,0.10867641671369405,0.34246112108088583,0.7142857142857143,1.0,0.9935675408213755
0.8330436968510803,0.4622650730717716,0.12246761576768579,0.0,0.36363636363636365,0.45299999999999996,0.8037022239978693,0.0,0.35700000000000004,0.4507622416414992,SOFRZBI12A8C145A85,0.12505451590485045,0.5455307015689906,0.5714285714285714,0.34700000000000003,0.9970311726867888
0.8302789360519849,0.640667974341425,0.07394760929318346,0.0,1.0,0.924,0.8041017445731788,1.0,0.6779999999999999,0.7273465293798256,SOSSNRI12AB0182B1A,0.07102098806553024,0.5957668379247669,0.42857142857142855,0.0,0.9940623453735774
0.4598861132662437,0.37345382033953756,0.03721770100973789,0.0,0.5454545454545454,0.21899999999999997,0.693940604607804,0.0,0.303,0.6847356042953668,SOJLXFI12A6D4FD349,0.03800392473944947,0.4326963351791293,0.7142857142857143,0.659,0.9851558634339436
0.746275911970354,0.5330905280728957,0.1053325290265973,0.001072288339606008,0.7272727272727273,0.353,0.7727526967638834,0.0,0.409,0.6847356042953668,SOMGJAD12A8C13A9A6,0.09993196415074668,0.5186238380515773,0.5714285714285714,0.433,0.9970311726867888
0.9054770013616722,0.779102339471897,0.09520300401652759,0.0006060760180381786,0.6363636363636364,0.591,0.8283393261419629,1.0,0.611,0.7823425507200803,SOURJIK12A8C138182,0.08921418796962283,0.46107112526947214,0.5714285714285714,0.299,0.9905987135081643
0.8440850613953652,0.659277721928179,0.2335810339036504,0.0,1.0,0.823,0.8473298708216807,1.0,0.6920000000000001,0.5101573652928878,SOOZADV12AF729E506,0.238515349853157,0.3670239133692758,0.5714285714285714,0.077,0.9851558634339436
0.7411185525423295,0.5547204667300987,0.08177307997591686,0.0,0.18181818181818182,0.349,0.8366227194033826,1.0,0.484,0.8111872735846841,SOZCXKP12A6D4FBB42,0.07830045880585522,0.3795743012938505,0.5714285714285714,0.919,0.9930727362691737
0.7285781367055152,0.43304539942577486,0.057954166117390786,0.0,0.5454545454545454,0.757,0.8112132108136902,0.0,0.855,0.7159619369428182,SOQISNQ12A8AE45F4C,0.05690466501979612,0.569263462077923,0.14285714285714285,0.0,0.9905987135081643
0.8306019463125931,0.6344675196352332,0.0858726326806148,0.0005297867290543518,0.0,0.475,0.7869223598348648,1.0,0.624,0.6847356042953668,SOPDTVU12AB018D1B4,0.0834913871970082,0.6759340739573687,0.42857142857142855,1.0,0.9945571499257794
0.7893231846486298,0.4966737694253005,0.11938517098987492,0.0,0.7272727272727273,0.217,0.6563590358236783,1.0,0.386,0.7261075063816906,SODJMNX12A8C1320C4,0.11438745219335489,0.3683919287094927,0.5714285714285714,1.0,0.9935675408213755
0.8070434798589495,0.5424413068311688,0.07282671703238307,0.0,1.0,0.243,0.8844053802104143,1.0,0.586,0.9859754424163718,SOUTGUB12AB017DC5B,0.07063232769829894,0.4630770354031611,0.5714285714285714,0.0,0.9920831271647699
0.8608498945149994,0.5127445219365608,0.09706077617268706,0.0007501780083409621,1.0,0.605,0.7916100679184979,0.0,0.452,0.623076858926564,SOQRYOL12A8C13ECAC,0.09132179820737504,0.5773024735715576,0.5714285714285714,0.32799999999999996,0.9925779317169718
0.8794750750145012,0.5583546333471558,0.10065177690047261,0.0,0.6363636363636364,0.36,0.9074177653482488,0.0,0.455,0.8691050114161123,SORCSTK12A8C13A0F7,0.10277794794628697,0.6453612367473512,0.5714285714285714,0.433,0.9995051954477981
0.2297918330094185,0.2696169899905841,0.09177806140145321,0.01810599125216153,0.6363636363636364,0.757,0.6954321480889599,1.0,0.418,0.3415450409795573,SOWONQS12A6D4FC79A,0.09228979782764009,0.3699328673370966,0.42857142857142855,1.0,0.991588322612568
0.7027539132652108,0.39466176303421846,0.07898123292228823,0.0,0.8181818181818182,0.518,0.825516047409775,0.0,0.37,0.7462525760823023,SOVHXHT12A8C13C473,0.07673445774373326,0.46813792361401985,0.5714285714285714,0.777,0.9970311726867888
0.7690988371149553,0.45066719354512597,0.07896047764473049,0.0011189095717627912,0.09090909090909091,0.526,0.8009055799707019,1.0,0.46399999999999997,0.3313959244454443,SOKZRTZ12A6D4F619C,0.07636689376386734,0.5628115020885291,0.14285714285714285,0.0,0.9995051954477981
0.909247283466974,0.5126440755511602,0.10440883176790702,0.0005764079612111348,0.9090909090909091,0.5529999999999999,0.8214143028365961,0.0,0.509,0.8403103606897359,SORQVOE12A6D4F5742,0.1046965020972649,0.6763221906690594,0.42857142857142855,0.872,0.9925779317169718
0.8551625938730466,0.6471089282223024,0.11044918568512,0.00035601668192452446,0.09090909090909091,0.552,0.8932481022772674,1.0,0.537,0.8552893458368456,SOQVIEV12A67AE2288,0.10688403518715134,0.34563522408936675,0.42857142857142855,0.81,0.9920831271647699
0.7164935448082372,0.47132397283886823,0.12020507994158958,0.004318821415251077,0.18181818181818182,0.746,0.7541084032494341,1.0,0.731,0.7342319734240929,SORZHCA12AB01846E3,0.11622202649462834,0.33809576875929453,0.5714285714285714,1.0,0.9910935180603662
0.7820983984610027,0.6733687701503303,0.10717992354397791,0.00042806767707591624,0.6363636363636364,0.255,0.8072180050605939,1.0,0.456,0.775037231118011,SOIUVMN12A8AE47414,0.10325018246346572,0.567418947012462,0.5714285714285714,0.44,0.991588322612568
0.6205543326101937,0.43323684201919216,0.13881393044645846,0.0,0.5454545454545454,0.47200000000000003,0.7998934611799174,1.0,0.301,0.6268610776906414,SOTIGAP12A81C219A0,0.1390381751300369,0.48801257344436294,0.5714285714285714,0.685,0.9930727362691737
0.8627954137489581,0.5545321690166225,0.1234639644439528,0.0,0.0,0.318,0.7438274071114662,1.0,0.386,0.6805728759684516,SOIYBYP12A6D4F7761,0.11844079846580581,0.7114217752688958,0.5714285714285714,1.0,0.9985155863433943
0.676474107918894,0.41168571403967247,0.10176228754943181,0.0,0.6363636363636364,0.444,0.7929418031695299,1.0,0.44799999999999995,0.7111775067388487,SOKVJAF12A8C142B25,0.10106711207090659,0.6091088302316019,0.5714285714285714,0.039,0.9910935180603662
